               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.049346,            0.010464,                   0,             0.43073,             0.68333,             0.51594,             0.14917,            0.054266,            0.009916,                   0,           0.0089401,           0.0089401,             0.01544
                  18,            0.051557,            0.010775,                   0,             0.51626,                0.45,             0.43718,             0.13396,            0.054905,             0.01098,                   0,           0.0093859,           0.0093859,            0.010686
                  19,            0.050549,            0.010734,                   0,             0.56638,                0.35,             0.31455,             0.10383,            0.052625,             0.01372,                   0,           0.0094547,           0.0094547,           0.0094547
                  20,              0.0493,            0.010883,                   0,             0.34027,             0.26667,             0.18434,            0.054253,            0.061995,            0.011918,                   0,           0.0094547,           0.0094547,           0.0094547
                  21,            0.049817,            0.011005,                   0,             0.53305,             0.53333,              0.4974,             0.15909,            0.048788,            0.010837,                   0,           0.0093971,           0.0093971,           0.0093971
                  22,            0.048499,            0.010533,                   0,             0.42632,             0.48333,             0.40276,             0.15408,            0.058061,            0.010605,                   0,           0.0093369,           0.0093369,           0.0093369
                  23,            0.048581,            0.010565,                   0,             0.50788,             0.51603,             0.46119,             0.16824,            0.057744,             0.01025,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.048481,           0.0098642,                   0,             0.56385,             0.36667,             0.36989,             0.10927,            0.057466,            0.011402,                   0,           0.0092086,           0.0092086,           0.0092086
                  25,            0.047025,            0.010472,                   0,             0.66508,             0.59578,             0.55225,             0.13832,            0.053538,            0.010673,                   0,           0.0091406,           0.0091406,           0.0091406
                  26,            0.046764,            0.010175,                   0,             0.59541,             0.46667,             0.43896,             0.12691,            0.048744,            0.011027,                   0,           0.0090701,           0.0090701,           0.0090701
                  27,            0.046939,            0.010815,                   0,             0.62937,             0.56604,             0.56342,             0.18764,            0.049456,            0.010624,                   0,           0.0089972,           0.0089972,           0.0089972
                  28,            0.045037,            0.010542,                   0,             0.53158,             0.68094,             0.61465,             0.19926,            0.052165,            0.009996,                   0,           0.0089218,           0.0089218,           0.0089218
                  29,            0.045605,            0.010591,                   0,             0.50624,             0.66643,             0.52018,             0.17978,             0.05197,            0.010845,                   0,           0.0088442,           0.0088442,           0.0088442
                  30,            0.044827,            0.010081,                   0,             0.68856,             0.51589,             0.61354,             0.24699,            0.050748,            0.010628,                   0,           0.0087642,           0.0087642,           0.0087642
                  31,            0.044704,           0.0098726,                   0,              0.6188,             0.64933,             0.57241,             0.20013,            0.052621,            0.010616,                   0,            0.008682,            0.008682,            0.008682
                  32,            0.044357,            0.010083,                   0,             0.75453,              0.6148,             0.67711,             0.21263,            0.045246,            0.010457,                   0,           0.0085976,           0.0085976,           0.0085976
                  33,            0.044865,           0.0098543,                   0,             0.67229,             0.64965,             0.65148,             0.23393,            0.049526,             0.01034,                   0,           0.0085111,           0.0085111,           0.0085111
                  34,            0.042728,            0.010458,                   0,             0.55539,             0.64544,             0.54764,             0.18958,            0.047663,            0.010123,                   0,           0.0084225,           0.0084225,           0.0084225
                  35,            0.042378,             0.01012,                   0,              0.7499,             0.64967,             0.70197,             0.21841,            0.046779,            0.010244,                   0,           0.0083319,           0.0083319,           0.0083319
                  36,            0.042538,           0.0098789,                   0,              0.7549,             0.56667,             0.58463,             0.20022,            0.045903,            0.011499,                   0,           0.0082394,           0.0082394,           0.0082394
                  37,             0.04122,           0.0093485,                   0,             0.69201,             0.71667,             0.64047,             0.22578,            0.047201,            0.010161,                   0,            0.008145,            0.008145,            0.008145
                  38,            0.044274,            0.009748,                   0,             0.71377,             0.66667,             0.63792,             0.22932,             0.05034,            0.010012,                   0,           0.0080488,           0.0080488,           0.0080488
                  39,            0.042024,           0.0098805,                   0,             0.68321,             0.58333,             0.61944,             0.21852,            0.051866,           0.0099922,                   0,           0.0079509,           0.0079509,           0.0079509
                  40,            0.042268,           0.0098598,                   0,             0.57149,             0.58333,             0.57183,             0.22187,            0.053246,            0.010427,                   0,           0.0078512,           0.0078512,           0.0078512
                  41,            0.041679,           0.0093829,                   0,              0.6857,             0.58181,             0.61869,             0.21572,            0.045351,            0.010357,                   0,             0.00775,             0.00775,             0.00775
                  42,            0.041435,           0.0094568,                   0,             0.59177,             0.48321,             0.51225,             0.21009,             0.05158,            0.010707,                   0,           0.0076472,           0.0076472,           0.0076472
                  43,            0.040166,           0.0096821,                   0,             0.64123,             0.56599,             0.61633,             0.20465,            0.050785,            0.010164,                   0,            0.007543,            0.007543,            0.007543
                  44,            0.040253,           0.0097334,                   0,             0.75215,             0.56667,             0.64673,              0.2093,            0.045644,           0.0099841,                   0,           0.0074373,           0.0074373,           0.0074373
                  45,            0.040123,           0.0092855,                   0,             0.53827,             0.58333,             0.56245,             0.17787,            0.050485,            0.010007,                   0,           0.0073303,           0.0073303,           0.0073303
                  46,            0.039605,           0.0095852,                   0,             0.78414,             0.66667,              0.7122,             0.23055,            0.043332,            0.010225,                   0,           0.0072221,           0.0072221,           0.0072221
                  47,            0.037704,           0.0090444,                   0,             0.73195,             0.68333,             0.67669,             0.22269,            0.043489,            0.010296,                   0,           0.0071127,           0.0071127,           0.0071127
                  48,            0.039121,            0.009457,                   0,             0.71259,                0.55,             0.58438,               0.218,            0.046038,            0.010401,                   0,           0.0070021,           0.0070021,           0.0070021
                  49,            0.039265,           0.0091125,                   0,             0.67685,             0.73333,             0.67166,             0.27034,            0.045731,            0.010263,                   0,           0.0068906,           0.0068906,           0.0068906
                  50,              0.0391,           0.0090355,                   0,             0.71237,             0.58333,             0.61683,             0.20127,            0.050379,            0.010597,                   0,           0.0067781,           0.0067781,           0.0067781
                  51,            0.038651,           0.0094941,                   0,             0.72186,                0.65,             0.65333,             0.25629,            0.045421,            0.010121,                   0,           0.0066647,           0.0066647,           0.0066647
                  52,            0.038038,           0.0093624,                   0,             0.54063,                0.65,             0.55939,             0.19187,            0.050378,           0.0099263,                   0,           0.0065505,           0.0065505,           0.0065505
                  53,             0.03688,            0.009322,                   0,             0.80904,             0.56667,             0.68461,             0.23602,            0.053412,            0.010104,                   0,           0.0064356,           0.0064356,           0.0064356
                  54,            0.036555,           0.0088335,                   0,             0.75476,             0.61556,             0.67245,             0.23812,            0.053226,             0.01013,                   0,           0.0063201,           0.0063201,           0.0063201
                  55,             0.03843,           0.0086185,                   0,             0.63315,             0.63284,              0.6069,             0.23145,            0.051588,            0.010081,                   0,            0.006204,            0.006204,            0.006204
                  56,            0.038166,           0.0090704,                   0,             0.80342,             0.74928,             0.76691,              0.2652,             0.04613,           0.0097812,                   0,           0.0060874,           0.0060874,           0.0060874
                  57,            0.036724,           0.0090706,                   0,             0.74948,                0.55,             0.62403,             0.24035,            0.047543,            0.010421,                   0,           0.0059704,           0.0059704,           0.0059704
                  58,            0.036478,           0.0089723,                   0,             0.67107,                0.65,             0.65203,             0.23263,            0.048383,            0.010425,                   0,           0.0058531,           0.0058531,           0.0058531
                  59,            0.037145,           0.0087454,                   0,             0.81398,             0.73333,             0.74971,             0.25499,            0.045374,            0.010002,                   0,           0.0057355,           0.0057355,           0.0057355
                  60,            0.036206,           0.0086361,                   0,             0.71697,              0.6333,             0.65453,             0.20521,            0.052272,           0.0098307,                   0,           0.0056178,           0.0056178,           0.0056178
                  61,            0.036609,            0.008922,                   0,             0.53898,             0.68333,              0.6047,             0.23334,            0.055785,            0.010451,                   0,              0.0055,              0.0055,              0.0055
                  62,             0.03621,           0.0086399,                   0,             0.74985,             0.69944,             0.74744,             0.26294,            0.048426,            0.010078,                   0,           0.0053822,           0.0053822,           0.0053822
                  63,            0.035266,           0.0084395,                   0,             0.75434,              0.7165,             0.69489,             0.22941,            0.049381,            0.010666,                   0,           0.0052645,           0.0052645,           0.0052645
                  64,            0.035341,           0.0087005,                   0,             0.71623,             0.63333,             0.68043,             0.22705,            0.047758,            0.010025,                   0,           0.0051469,           0.0051469,           0.0051469
                  65,            0.034797,            0.008211,                   0,             0.56605,             0.76667,             0.69371,             0.23453,            0.046489,           0.0099409,                   0,           0.0050296,           0.0050296,           0.0050296
                  66,            0.034586,           0.0085351,                   0,             0.75436,             0.71657,             0.71564,             0.27898,            0.048621,            0.010613,                   0,           0.0049126,           0.0049126,           0.0049126
                  67,             0.03453,           0.0084903,                   0,             0.73077,             0.63333,             0.65335,             0.24219,            0.050556,            0.010293,                   0,            0.004796,            0.004796,            0.004796
                  68,            0.033483,           0.0083821,                   0,             0.75867,             0.68333,             0.67108,             0.24564,             0.04903,            0.010673,                   0,           0.0046799,           0.0046799,           0.0046799
                  69,            0.035735,           0.0082899,                   0,             0.79587,              0.6498,             0.69692,             0.25556,            0.048062,             0.01055,                   0,           0.0045644,           0.0045644,           0.0045644
                  70,            0.034808,           0.0084097,                   0,             0.75369,             0.66667,             0.67648,             0.24715,            0.047695,            0.011103,                   0,           0.0044495,           0.0044495,           0.0044495
                  71,            0.034413,           0.0080817,                   0,              0.8139,             0.58333,              0.7005,             0.26683,            0.048449,            0.010412,                   0,           0.0043353,           0.0043353,           0.0043353
                  72,            0.033927,           0.0083051,                   0,             0.73053,             0.63333,              0.6342,              0.2572,            0.047689,            0.010448,                   0,           0.0042219,           0.0042219,           0.0042219
                  73,            0.033595,           0.0088164,                   0,              0.7691,             0.66667,             0.74682,             0.26108,            0.046156,             0.01021,                   0,           0.0041094,           0.0041094,           0.0041094
                  74,            0.032967,           0.0083004,                   0,             0.81389,              0.5831,             0.64599,              0.2552,            0.048923,            0.010881,                   0,           0.0039979,           0.0039979,           0.0039979
                  75,            0.033958,           0.0084181,                   0,             0.63769,             0.61667,              0.5903,             0.20384,             0.04955,            0.010693,                   0,           0.0038873,           0.0038873,           0.0038873
                  76,            0.032858,           0.0081922,                   0,             0.67201,                0.65,             0.62114,             0.25791,            0.048182,            0.010851,                   0,           0.0037779,           0.0037779,           0.0037779
                  77,            0.033519,           0.0075867,                   0,             0.77925,                0.65,             0.66776,             0.26567,             0.04958,            0.010772,                   0,           0.0036697,           0.0036697,           0.0036697
                  78,            0.033442,           0.0083222,                   0,             0.78565,             0.73333,             0.72805,             0.28198,            0.045566,            0.010462,                   0,           0.0035627,           0.0035627,           0.0035627
                  79,            0.031779,           0.0086188,                   0,             0.77976,                0.65,             0.70813,               0.253,            0.046335,            0.011134,                   0,            0.003457,            0.003457,            0.003457
                  80,            0.031247,           0.0081215,                   0,             0.72879,             0.71659,             0.66063,             0.24484,            0.047015,            0.011128,                   0,           0.0033528,           0.0033528,           0.0033528
                  81,            0.032642,           0.0081009,                   0,             0.73333,             0.73332,             0.69535,             0.28891,            0.048812,             0.01073,                   0,             0.00325,             0.00325,             0.00325
                  82,            0.031214,           0.0081151,                   0,             0.60507,             0.71667,              0.6268,             0.24834,            0.051768,             0.01137,                   0,           0.0031488,           0.0031488,           0.0031488
                  83,            0.031384,           0.0076262,                   0,             0.70478,              0.7162,             0.65156,             0.24552,            0.049052,            0.010814,                   0,           0.0030491,           0.0030491,           0.0030491
                  84,            0.031331,           0.0078851,                   0,             0.79028,             0.63333,             0.67811,             0.23047,            0.051649,            0.010914,                   0,           0.0029512,           0.0029512,           0.0029512
                  85,            0.030851,           0.0077218,                   0,              0.7466,                 0.7,             0.72468,             0.24418,            0.051029,            0.010942,                   0,            0.002855,            0.002855,            0.002855
                  86,            0.030322,           0.0078425,                   0,             0.87804,             0.59996,             0.69538,              0.2295,            0.051723,            0.011383,                   0,           0.0027606,           0.0027606,           0.0027606
                  87,            0.030343,           0.0072816,                   0,             0.71584,             0.71381,             0.70053,             0.24458,            0.053944,            0.010949,                   0,           0.0026681,           0.0026681,           0.0026681
                  88,            0.030865,           0.0077285,                   0,             0.71428,             0.66665,             0.65649,             0.26479,            0.049269,            0.011003,                   0,           0.0025775,           0.0025775,           0.0025775
                  89,            0.029971,           0.0071697,                   0,             0.72803,             0.71667,              0.6732,             0.23156,            0.049539,            0.010632,                   0,           0.0024889,           0.0024889,           0.0024889
                  90,            0.030003,           0.0075553,                   0,             0.76353,             0.69961,             0.67222,             0.24779,            0.049384,            0.011287,                   0,           0.0024024,           0.0024024,           0.0024024
                  91,            0.029985,           0.0077927,                   0,             0.83634,             0.68142,             0.69535,             0.25031,            0.050819,              0.0109,                   0,            0.002318,            0.002318,            0.002318
                  92,            0.029312,           0.0075042,                   0,             0.63074,             0.68333,             0.63437,             0.23386,            0.048849,             0.01163,                   0,           0.0022358,           0.0022358,           0.0022358
                  93,              0.0299,           0.0074262,                   0,             0.79207,                 0.7,             0.71817,             0.25128,            0.047869,            0.011022,                   0,           0.0021558,           0.0021558,           0.0021558
                  94,            0.029634,             0.00745,                   0,             0.83992,             0.69959,             0.73179,             0.25705,            0.048157,            0.010769,                   0,           0.0020782,           0.0020782,           0.0020782
                  95,            0.029169,           0.0073796,                   0,             0.69166,             0.71667,             0.66501,             0.26645,            0.048262,            0.010672,                   0,           0.0020028,           0.0020028,           0.0020028
                  96,            0.028518,           0.0074858,                   0,             0.65713,             0.76664,             0.70999,              0.2309,            0.051507,            0.010985,                   0,           0.0019299,           0.0019299,           0.0019299
                  97,            0.028946,            0.007238,                   0,             0.74044,             0.66667,             0.68789,             0.23784,            0.053244,             0.01077,                   0,           0.0018594,           0.0018594,           0.0018594
                  98,            0.029623,           0.0074623,                   0,             0.71845,             0.76667,             0.71627,             0.26186,            0.048928,             0.01096,                   0,           0.0017914,           0.0017914,           0.0017914
                  99,            0.029862,           0.0078338,                   0,             0.74984,             0.69943,             0.69647,             0.25614,            0.049287,            0.010738,                   0,            0.001726,            0.001726,            0.001726
                 100,             0.02803,           0.0074944,                   0,             0.76734,             0.71667,             0.68675,              0.2544,            0.050546,            0.010313,                   0,           0.0016631,           0.0016631,           0.0016631
                 101,            0.028404,           0.0072866,                   0,             0.85696,                 0.7,             0.70748,             0.26639,            0.049865,            0.010602,                   0,           0.0016029,           0.0016029,           0.0016029
                 102,            0.028325,           0.0077363,                   0,             0.78692,             0.68333,             0.70954,              0.2761,            0.049066,            0.010551,                   0,           0.0015453,           0.0015453,           0.0015453
                 103,            0.029767,           0.0073574,                   0,             0.80367,             0.61667,             0.70192,             0.24616,            0.051626,            0.010754,                   0,           0.0014905,           0.0014905,           0.0014905
                 104,            0.027853,           0.0069857,                   0,              0.8328,             0.66667,             0.74074,             0.24884,             0.05175,            0.010866,                   0,           0.0014384,           0.0014384,           0.0014384
                 105,            0.027958,           0.0070196,                   0,             0.78431,             0.66667,             0.70135,             0.26383,            0.050627,            0.011297,                   0,            0.001389,            0.001389,            0.001389
                 106,            0.028003,           0.0068729,                   0,             0.82974,             0.64981,             0.70511,             0.26515,            0.049281,             0.01186,                   0,           0.0013425,           0.0013425,           0.0013425
                 107,            0.027955,           0.0072819,                   0,              0.7678,             0.71667,             0.67985,             0.24355,            0.050731,            0.011278,                   0,           0.0012989,           0.0012989,           0.0012989
                 108,            0.028474,           0.0070263,                   0,             0.81481,             0.73332,             0.74372,             0.25834,            0.048677,            0.010618,                   0,           0.0012581,           0.0012581,           0.0012581
                 109,            0.028002,           0.0073069,                   0,             0.81241,             0.64961,             0.69623,             0.25472,            0.048847,            0.010815,                   0,           0.0012202,           0.0012202,           0.0012202
                 110,            0.027636,           0.0073039,                   0,             0.79959,             0.66667,             0.68026,             0.23693,            0.050502,            0.010969,                   0,           0.0011853,           0.0011853,           0.0011853
                 111,            0.027102,           0.0074317,                   0,             0.74568,             0.73302,             0.71961,             0.25884,             0.05031,            0.010708,                   0,           0.0011533,           0.0011533,           0.0011533
                 112,            0.027313,            0.007259,                   0,             0.77772,             0.69977,             0.69957,             0.25627,            0.051324,             0.01074,                   0,           0.0011243,           0.0011243,           0.0011243
                 113,            0.027746,           0.0070261,                   0,             0.78174,             0.71634,             0.71527,             0.25773,            0.050824,            0.011039,                   0,           0.0010983,           0.0010983,           0.0010983
                 114,             0.02769,           0.0067118,                   0,              0.8179,                0.75,             0.75968,             0.26893,            0.050758,            0.010958,                   0,           0.0010754,           0.0010754,           0.0010754
                 115,             0.02759,           0.0072528,                   0,             0.86269,             0.73302,             0.75268,              0.2619,            0.051581,            0.011186,                   0,           0.0010554,           0.0010554,           0.0010554
                 116,            0.026454,           0.0071849,                   0,             0.75414,             0.71667,             0.70734,             0.26429,            0.048988,            0.011061,                   0,           0.0010385,           0.0010385,           0.0010385
                 117,            0.026664,           0.0067049,                   0,             0.69834,             0.73308,             0.70111,             0.25791,            0.050886,            0.011035,                   0,           0.0010247,           0.0010247,           0.0010247
                 118,            0.025942,           0.0067468,                   0,              0.8062,                 0.7,             0.73782,              0.2707,            0.051265,            0.011011,                   0,           0.0010139,           0.0010139,           0.0010139
                 119,            0.027461,            0.006827,                   0,             0.82142,             0.76662,             0.75927,             0.27255,            0.051375,             0.01107,                   0,           0.0010062,           0.0010062,           0.0010062
